SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
028295476768,"Umbra Fotobend Photo Display 4 X 6 - Nickel by UMBRA","https://dynamic.indigoimages.ca/gifts/028295476768.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,79.0
028295502825,"Umbra Trinity Jewelry Box - White by UMBRA","https://dynamic.indigoimages.ca/gifts/028295502825.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,100.0
028295502832,"Umbra Trinity Jewelry Tray - White by UMBRA","https://dynamic.indigoimages.ca/gifts/028295502832.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,100.0
028295503129,"Umbra Confetti Dots Wall Dcor - Copper by UMBRA","https://dynamic.indigoimages.ca/gifts/028295503129.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,39.0,GREY/WHITE,30.0,ORANGE,15.0
028295503136,"Umbra Confetti Triangle Wall Dcor - Brass by UMBRA","https://dynamic.indigoimages.ca/gifts/028295503136.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,YELLOW,23.0,ORANGE,8.0
028295503167,"Umbra Strum Wall Shelf - Brass by UMBRA","https://dynamic.indigoimages.ca/gifts/028295503167.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,80.0
028295503174,"Umbra Strum Wall Shelf - Copper by UMBRA","https://dynamic.indigoimages.ca/gifts/028295503174.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,PINK,37.0
028295504478,"Umbra Circa Accesory Organizer - Black by UMBRA","https://dynamic.indigoimages.ca/gifts/028295504478.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,39.0,GREY/WHITE,35.0,PINK,22.0
028295508735,"Umbra Toto Tall Storage Box - Black & Walnut by UMBRA","https://dynamic.indigoimages.ca/gifts/028295508735.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,44.0,GREY/WHITE,30.0,BLACK,25.0
028295508742,"Umbra Toto Storage Box - Black & Walnut by UMBRA","https://dynamic.indigoimages.ca/gifts/028295508742.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,45.0,GREY/WHITE,34.0,BROWN,19.0
028295510073,"Always & Forever Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510073.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,37.0,BROWN,36.0,GREY/WHITE,23.0
028295510219,"Best Dad Ever Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510219.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,50.0,GREY/WHITE,21.0,BROWN,20.0
037916936659,"LED Neon Letter - a","https://dynamic.indigoimages.ca/gifts/037916936659.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,24.0,PINK,20.0,GREY/WHITE,20.0
037916936666,"LED Neon Heart","https://dynamic.indigoimages.ca/gifts/037916936666.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,44.0
028295510226,"Love You Grandma Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510226.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,43.0,BROWN,24.0,GREY/WHITE,19.0
028295510233,"Love You Grandpa Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510233.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,40.0,GREY/WHITE,30.0,BROWN,24.0
028295510240,"Best Mom Ever Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510240.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,49.0,BLACK,31.0,GREY/WHITE,16.0
028295510257,"Meow Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510257.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,42.0,GREY/WHITE,25.0,BROWN,21.0
028295510264,"Dad & Me Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510264.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,48.0,BROWN,30.0,GREY/WHITE,11.0
028295510271,"Mom & Me Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510271.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,38.0,BROWN,24.0,GREY/WHITE,16.0
028295510288,"Woof Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510288.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,49.0,BROWN,26.0,GREY/WHITE,17.0
028295510387,"Best Day Ever Frame - 4 x 6 by Indigo","https://dynamic.indigoimages.ca/gifts/028295510387.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,51.0,BROWN,20.0,BLUE,18.0
028295511421,"Lucky Charms Horseshoe Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511421.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,60.0,GREY/WHITE,31.0
028295511438,"Lucky Charms Wishbone Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511438.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,60.0,ORANGE,22.0,PINK,16.0
028295511445,"Expressions Love Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511445.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,52.0,GREY/WHITE,33.0
028295511452,"Expressions Imagine Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511452.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,ORANGE,34.0,BROWN,14.0
028295511469,"Expressions Smile Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511469.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,70.0
028295511476,"Expressions Dream Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511476.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,46.0,GREY/WHITE,32.0
028295511483,"Lucky Charms Hamsa Hand Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511483.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,62.0,ORANGE,22.0,PINK,8.0
028295511605,"Lucky Charms Four Leaf Clover Objet by Indigo","https://dynamic.indigoimages.ca/gifts/028295511605.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,35.0,PINK,29.0,GREY/WHITE,28.0
028295511865,"Acrylic & Metal Vertical Frame by Indigo","https://dynamic.indigoimages.ca/gifts/028295511865.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,PINK,43.0
028295511872,"Acyrlic & Metal Horizontal Frame by Indigo","https://dynamic.indigoimages.ca/gifts/028295511872.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0,PINK,38.0
028295511889,"Umbra Prisma 5 x 7 Frame - Copper by UMBRA","https://dynamic.indigoimages.ca/gifts/028295511889.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,42.0,PINK,28.0,BROWN,21.0
028295511896,"Umbra Prisma 4 x 6 Frame - Copper by UMBRA","https://dynamic.indigoimages.ca/gifts/028295511896.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,PINK,20.0,BROWN,17.0
028295511919,"Umbra Prisma Wall Dcor - Brass by UMBRA","https://dynamic.indigoimages.ca/gifts/028295511919.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,95.0
028295511926,"Umbra Trigg Wall Vessel Brass  Large by UMBRA","https://dynamic.indigoimages.ca/gifts/028295511926.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,94.0
028295511933,"Umbra Trigg Wall Vessel Brass  Small by UMBRA","https://dynamic.indigoimages.ca/gifts/028295511933.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,90.0
028295520447,"Motto Frame  Easy Like Sunday Morning 18.5 x 9.5 by Indigo","https://dynamic.indigoimages.ca/gifts/028295520447.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,46.0,BLUE,31.0,BROWN,15.0
028295520454,"Motto Frame  Good Vibes Only 12 x 12 by Indigo","https://dynamic.indigoimages.ca/gifts/028295520454.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,45.0,GREY/WHITE,40.0
028295520461,"Motto Frame  Goal Digger 12 x 12 by Indigo","https://dynamic.indigoimages.ca/gifts/028295520461.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,29.0,BLUE,28.0,ORANGE,17.0
028295523424,"Umbra Trigg Table Top Vessels - Set of 2 by UMBRA","https://dynamic.indigoimages.ca/gifts/028295523424.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,89.0
028377313615,"Cobra Jumpack Battery Pack by Cobra","https://dynamic.indigoimages.ca/gifts/028377313615.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,80.0
028399007707,"Philbin Bear Beige by Gund","https://dynamic.indigoimages.ca/gifts/028399007707.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,49.0,PINK,38.0
028399008834,"Philbin Bear Chocolate by Gund","https://dynamic.indigoimages.ca/gifts/028399008834.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,75.0
028399011377,"Boostie Cat (Small) by Gund","https://dynamic.indigoimages.ca/gifts/028399011377.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,60.0,PINK,21.0,BROWN,8.0
028399011766,"Nayla The Cockapoo Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399011766.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,61.0,GREY/WHITE,23.0,PINK,10.0
028399026951,"Quilly Porcupine Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399026951.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,38.0,GREY/WHITE,33.0,BLACK,21.0
028399030668,"Curious George 8 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399030668.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,37.0,PINK,31.0,GREY/WHITE,13.0
028399030675,"Curious George 16 Plush","https://dynamic.indigoimages.ca/gifts/028399030675.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,43.0,GREY/WHITE,23.0,PINK,14.0
037916936680,"LED Neon Hashtag","https://dynamic.indigoimages.ca/gifts/037916936680.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,31.0,GREY/WHITE,24.0,BROWN,24.0
028399030828,"Zi-Bo Panda Small 12 Plush Bear by Gund","https://dynamic.indigoimages.ca/gifts/028399030828.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,49.0,PINK,20.0,GREY/WHITE,18.0
028399030842,"Slumbers Bear Brown 17 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399030842.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,77.0
028399030941,"Sesame Street Big Bird Take Along Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399030941.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,34.0,ORANGE,22.0,YELLOW,19.0
028399037599,"Snuffles Bear White 10 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399037599.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,81.0
028399037605,"Snuffles Bear Tan 10 plush by Gund","https://dynamic.indigoimages.ca/gifts/028399037605.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,57.0,GREY/WHITE,22.0,PINK,16.0
028399037636,"Muttsy Dog Tan Medium 14 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399037636.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,79.0
028399038312,"Curious George Pajamas by Gund","https://dynamic.indigoimages.ca/gifts/028399038312.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,32.0,BROWN,29.0,PINK,21.0
028399048502,"Brushin' Buddy Bear (10)","https://dynamic.indigoimages.ca/gifts/028399048502.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,75.0
028399059829,"Bowed Buddies bean bag plush by Gund","https://dynamic.indigoimages.ca/gifts/028399059829.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BROWN,29.0,PINK,23.0
028399059959,"Mittens Cat (Styles May Vary) by Gund","https://dynamic.indigoimages.ca/gifts/028399059959.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,59.0,BROWN,31.0
028399062799,"Curious George Teach Me by Gund","https://dynamic.indigoimages.ca/gifts/028399062799.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,50.0
028399064922,"Curious george Fireman 13 plush by Gund","https://dynamic.indigoimages.ca/gifts/028399064922.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,38.0,PINK,20.0,BROWN,18.0
028399065035,"Randle Dog bernese Mountain 7 plush by Gund","https://dynamic.indigoimages.ca/gifts/028399065035.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,41.0,GREY/WHITE,36.0
028399065042,"Bandit Dog Brown by Gund","https://dynamic.indigoimages.ca/gifts/028399065042.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,68.0
028399065080,"Kaboodle Bear Brown 17 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399065080.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,71.0
028399065189,"Rexie Tyrannosaurus Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399065189.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,55.0
028399067817,"William Koala Grat 15 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399067817.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0
028399067824,"Raisin Bear 10 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399067824.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,61.0,GREY/WHITE,27.0,PINK,9.0
028399069330,"Pusheen 6 Plush - Grey by Gund","https://dynamic.indigoimages.ca/gifts/028399069330.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,72.0,PINK,21.0,BLACK,3.0
028399069682,"Dandy Lyons - Lion Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399069682.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,61.0,GREY/WHITE,26.0,PINK,9.0
028399069910,"Fresco - Polar Bear Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399069910.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,93.0
028399070329,"Curious George - Doctor Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399070329.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,48.0
028399070657,"Roswell - Sloth Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399070657.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,41.0,GREY/WHITE,41.0
028399071487,"Orgh - Dino Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399071487.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,60.0
028399071494,"Crom - Dino Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399071494.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,28.0,BROWN,27.0,GREY/WHITE,14.0
028399072354,"DC Comics Wonder Woman - Anya","https://dynamic.indigoimages.ca/gifts/028399072354.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,74.0
028399072361,"DC Comics Batman - Malone","https://dynamic.indigoimages.ca/gifts/028399072361.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,37.0,BLUE,23.0,GREY/WHITE,22.0
028399072378,"DC Comics Superman - Griffen","https://dynamic.indigoimages.ca/gifts/028399072378.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,74.0
028399072385,"DC Comics Robin - Hardwin","https://dynamic.indigoimages.ca/gifts/028399072385.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,33.0,BROWN,29.0,GREY/WHITE,21.0
028399072538,"Superman Griffin - Dog Backpack Clip by Gund","https://dynamic.indigoimages.ca/gifts/028399072538.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,67.0
028399072545,"Batman Malone Backpack Clip by Gund","https://dynamic.indigoimages.ca/gifts/028399072545.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,34.0,BLUE,28.0,PINK,21.0
028399072552,"Robin Hardwin - Bear Backpack Clip by Gund","https://dynamic.indigoimages.ca/gifts/028399072552.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,32.0,GREY/WHITE,23.0,YELLOW,20.0
028399072569,"Wonder Woman Anya - Rabbit Backpack Clip by Gund","https://dynamic.indigoimages.ca/gifts/028399072569.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,52.0
028399073290,"Declan - Tiger Plush  by Gund","https://dynamic.indigoimages.ca/gifts/028399073290.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,46.0,GREY/WHITE,37.0
028399073818,"Pusheen 9.5 Plush - Cookie by Gund","https://dynamic.indigoimages.ca/gifts/028399073818.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,68.0
028399073825,"Pusheen 9.5 Plush - Donut by Gund","https://dynamic.indigoimages.ca/gifts/028399073825.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,69.0,PINK,20.0,PURPLE,5.0
028399073849,"Pusheen 6 Plush - Pink by Gund","https://dynamic.indigoimages.ca/gifts/028399073849.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,72.0
028399073856,"Pusheen 6 Plush - Purple by Gund","https://dynamic.indigoimages.ca/gifts/028399073856.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,56.0,GREY/WHITE,35.0
028399075157,"Superman Snuffles  by Gund","https://dynamic.indigoimages.ca/gifts/028399075157.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,72.0
028399077465,"Flash Blaze  by Gund","https://dynamic.indigoimages.ca/gifts/028399077465.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,45.0
028399078141,"My Little Baking Playset by Gund","https://dynamic.indigoimages.ca/gifts/028399078141.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,53.0,GREY/WHITE,25.0,PURPLE,15.0
028399078189,"My First Doctor's Kit Playset by Gund","https://dynamic.indigoimages.ca/gifts/028399078189.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,25.0,PURPLE,25.0,BROWN,19.0
028399078196,"My Little Garden Playset by Gund","https://dynamic.indigoimages.ca/gifts/028399078196.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,45.0,GREEN,38.0
028399078349,"My Little Pet Shop Playset by Gund","https://dynamic.indigoimages.ca/gifts/028399078349.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,48.0
028399078615,"My Little Farm Playset by Gund","https://dynamic.indigoimages.ca/gifts/028399078615.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,34.0,GREY/WHITE,24.0,PINK,13.0
028399078752,"Ramon 18 Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399078752.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,61.0,GREY/WHITE,22.0,PINK,13.0
028399078851,"Kayden 6 plush by Gund","https://dynamic.indigoimages.ca/gifts/028399078851.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,43.0,BROWN,39.0
028399078967,"Animal Chatter Dogs  (Styles Vary) by Gund","https://dynamic.indigoimages.ca/gifts/028399078967.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,45.0,GREY/WHITE,22.0,BLACK,20.0
028399079582,"Animal Chatter Cats (Styles Vary) by Gund","https://dynamic.indigoimages.ca/gifts/028399079582.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,58.0
028399079681,"Dandy Lyons Lion Hand Puppet by Gund","https://dynamic.indigoimages.ca/gifts/028399079681.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BROWN,29.0,PINK,28.0
028399079773,"Goober Teddy Bear Hand Puppet by Gund","https://dynamic.indigoimages.ca/gifts/028399079773.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,52.0,BROWN,33.0
028399079964,"Filmore Frog Hand Puppet by Gund","https://dynamic.indigoimages.ca/gifts/028399079964.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,58.0
028399080014,"Rexton T-Rex Dinosaur Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399080014.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,48.0,BROWN,43.0
028399080021,"Grog Stegosaurus Dinosaur Plush by Gund","https://dynamic.indigoimages.ca/gifts/028399080021.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,76.0
028399080199,"Edison Elephant Hand Puppet by Gund","https://dynamic.indigoimages.ca/gifts/028399080199.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,92.0
028399084302,"Curious George 18 Take Along by Gund","https://dynamic.indigoimages.ca/gifts/028399084302.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,75.0
028399084487,"Elmo 12 Superhero by Gund","https://dynamic.indigoimages.ca/gifts/028399084487.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,63.0
